time_s,angle_rad
3.48,-0.09517186880111694
3.49,-0.08648722618818283
3.5,-0.08162617683410645
3.51,-0.08064523339271545
3.52,-0.0835760310292244
3.53,-0.09042495489120483
3.54,-0.08339516073465347
3.55,-0.08021983504295349
3.56,-0.0809447318315506
3.57,-0.08559054136276245
3.58,-0.0941525250673294
3.59,-0.08882267028093338
3.6,-0.08732303977012634
3.61,-0.08968830853700638
3.62,-0.09592823684215546
3.63,-0.08824964612722397
3.64,-0.08438973873853683
3.65,-0.08439845591783524
3.66,-0.088300921022892
3.67,-0.09609708935022354
3.68,-0.08998376876115799
3.69,-0.08768802136182785
3.7,-0.0892496258020401
3.71,-0.09468350559473038
3.72,-0.0862017348408699
3.73,-0.08154673129320145
3.74,-0.08077368140220642
3.75,-0.08391289412975311
3.76,-0.09096940606832504
3.77,-0.08414500206708908
3.78,-0.08117152005434036
3.79,-0.08209338784217834
3.8,-0.08692996203899384
3.81,-0.09567523747682571
3.82,-0.09051994979381561
3.83,-0.08918498456478119
3.84,-0.0917038768529892
3.85,-0.09808530658483505
3.86,-0.09053511172533035
3.87,-0.0867895632982254
3.88,-0.08689776808023453
3.89,-0.09088410437107086
3.9,-0.0987478718161583
3.91,-0.09268534183502197
3.92,-0.09042315930128098
3.93,-0.09200073778629303
3.94,-0.09743279963731766
3.95,-0.08893130719661713
3.96,-0.084238700568676
3.97,-0.08341028541326523
3.98,-0.08647661656141281
3.99,-0.09344306588172913
4.0,-0.08651190996170044
4.01,-0.08341559022665024
4.02,-0.0841992050409317
4.03,-0.0888829231262207
4.04,-0.09746162593364716
4.05,-0.09212706238031387
4.06,-0.09060119837522507
4.07,-0.09291873127222061
4.08,-0.0990895926952362
4.09,-0.09132092446088791
4.1,-0.08735037595033646
4.11,-0.08722846955060959
4.12,-0.09098104387521744
4.13,-0.09860889613628387
4.14,-0.09230981767177582
4.15,-0.08981198817491531
4.16,-0.09115637093782425
4.17,-0.09635920822620392
4.18,-0.08763398230075836
4.19,-0.08272463083267212
4.2,-0.08168791234493256
4.21,-0.08455578982830048
4.22,-0.0913350060582161
4.23,-0.08422911912202835
