time_s,angle_rad
0.0,-0.94429845,4.5414658,1.8054943
0.01,-0.89888376,8.196924,1.4067912
0.02,-0.81691456,10.970178,1.01787
0.03,-0.70721275,12.283808,0.3767972
0.04,-0.5843747,12.376023,-0.14952004
0.05,-0.46061447,11.638039,-0.494287
0.060000000000000005,-0.34423408,10.368218,-0.70210123
0.07,-0.24055189,8.801603,-0.8041953
0.08,-0.15253589,7.0951824,-0.83793116
0.09,-0.08158405,5.3570786,-0.8268186
0.09999999999999999,-0.028013257,3.6797407,-0.77876127
0.10999999999999999,0.00878415,2.150565,-0.6963639
0.11999999999999998,0.0302898,0.8761499,-0.5709044
0.12999999999999998,0.039051298,-0.07312099,-0.41826808
0.13999999999999999,0.03832009,-0.7309638,-0.28455114
0.15,0.031010453,-1.0814965,-0.14647639
0.16,0.020195486,-1.1751103,-0.033010602
0.17,0.008444382,-1.1191105,0.03113699
0.18000000000000002,-0.0027467234,-0.99153906,0.059889793
0.19000000000000003,-0.012662115,-0.83713704,0.06867337
0.20000000000000004,-0.021033486,-0.6801434,0.06692457
0.21000000000000005,-0.02783492,-0.53261906,0.0602026
0.22000000000000006,-0.03316111,-0.40023237,0.0513916
0.23000000000000007,-0.037163436,-0.2855274,0.04186964
0.24000000000000007,-0.04001871,-0.1897443,0.03217888
0.25000000000000006,-0.041916154,-0.11314734,0.02270627
0.26000000000000006,-0.04304762,-0.054812815,0.013930798
0.2700000000000001,-0.04359575,-0.0128799025,0.006217718
0.2800000000000001,-0.04372455,0.01507759,-0.0002322197
0.2900000000000001,-0.043573774,0.031725656,-0.005359292
0.3000000000000001,-0.043256517,0.03970417,-0.009216309
0.3100000000000001,-0.04285948,0.041434333,-0.011934876
0.3200000000000001,-0.042445138,0.039002165,-0.013691306
0.3300000000000001,-0.04205511,0.03410317,-0.01467967
0.34000000000000014,-0.041714083,0.028038833,-0.015089512
0.35000000000000014,-0.041433692,0.021745259,-0.015092492
0.36000000000000015,-0.041216243,0.015844041,-0.0148335695
0.37000000000000016,-0.0410578,0.010700508,-0.014428735
0.38000000000000017,-0.040950794,0.0064843115,-0.013964891
0.3900000000000002,-0.04088595,0.0032245223,-0.013503075
0.4000000000000002,-0.040853705,0.00085780007,-0.013082147
0.4100000000000002,-0.040845126,-0.00073338853,-0.012723684
0.4200000000000002,-0.04085246,-0.0016906852,-0.012435913
0.4300000000000002,-0.04086937,-0.0021597345,-0.012218356
0.4400000000000002,-0.040890966,-0.0022754841,-0.012064338
0.45000000000000023,-0.04091372,-0.0021546113,-0.011964202
0.46000000000000024,-0.04093527,-0.0018925227,-0.011907339
0.47000000000000025,-0.04095419,-0.0015623273,-0.01188302
0.48000000000000026,-0.040969815,-0.001216864,-0.011881709
