time_s,angle_rad
0.0,-0.94429845,4.894446,1.9643354
0.01,-0.895354,9.868146,2.0
0.02,-0.7966725,14.822472,2.0
0.03,-0.6484478,15.382412,0.041753292
0.04,-0.4946237,15.34425,-0.19473433
0.05,-0.3411812,15.221615,-0.19474769
0.060000000000000005,-0.18896505,15.007447,-0.19474769
0.07,-0.038890585,14.094627,-0.4659946
0.08,0.10205569,9.688082,-1.9943769
0.09,0.19893652,5.177348,-1.9998778
0.09999999999999999,0.25071,0.60378784,-2.0
0.10999999999999999,0.25674784,-4.0027432,-2.0
0.11999999999999998,0.21672045,-8.612413,-1.9996941
0.12999999999999998,0.13059631,-7.524723,0.5526786
0.13999999999999999,0.055349085,-6.0683064,0.6936736
0.15,-0.0053339815,-4.714778,0.6253524
0.16,-0.05248176,-3.9216962,0.35531855
0.17,-0.09169872,-4.112428,-0.10125184
0.18000000000000002,-0.13282299,-2.9844592,0.48066425
0.19000000000000003,-0.16266759,1.5465076,2.0
0.20000000000000004,-0.14720252,6.09676,2.0
0.21000000000000005,-0.08623491,5.7601953,-0.19457555
0.22000000000000006,-0.028632963,5.38751,-0.19303
0.23000000000000007,0.025242137,4.7268248,-0.30572522
0.24000000000000007,0.072510384,0.26589108,-2.0
0.25000000000000006,0.075169295,-2.4153163,-1.1852441
0.26000000000000006,0.051016133,-4.258852,-0.8075119
0.2700000000000001,0.008427616,-5.5853477,-0.5819311
0.2800000000000001,-0.047425862,-3.9219902,0.7509887
0.2900000000000001,-0.08664577,-4.2366204,-0.15552151
0.3000000000000001,-0.12901197,-2.8835201,0.5834532
0.3100000000000001,-0.15784717,1.6449784,2.0
0.3200000000000001,-0.14139737,6.1921215,2.0
0.3300000000000001,-0.07947617,5.851549,-0.19469011
0.34000000000000014,-0.020960674,5.471917,-0.19417584
0.35000000000000014,0.033758495,4.691365,-0.35741043
0.36000000000000015,0.08067215,0.2248695,-2.0
0.37000000000000016,0.08292084,-2.5234585,-1.2130558
0.38000000000000017,0.057686254,-4.465049,-0.849365
0.3900000000000002,0.013035764,-5.579389,-0.48450267
0.4000000000000002,-0.04275813,-3.9818287,0.7227347
0.4100000000000002,-0.08257641,-4.2255774,-0.122254014
