time_s,angle_rad
0.0,-0.944298505783081
0.001,-0.9440498207567797
0.002,-0.9433244996684821
0.003,-0.9421593421223641
0.004,-0.9405853619403481
0.005,-0.9386315169042596
0.006,-0.936324955805081
0.007,-0.9336911338741496
0.008,-0.9307539169831025
0.009000000000000001,-0.9275356793176595
0.01,-0.9240573950655012
0.011,-0.9203387244872505
0.012,-0.9163980947125433
0.013000000000000001,-0.9122527755825272
0.014,-0.907918950840836
0.015,-0.9034117849569275
0.016,-0.8987454858485675
0.017,-0.89393336375414
0.018000000000000002,-0.888987886490309
0.019,-0.8839207313162911
0.02,-0.8787428336125797
0.021,-0.873464432569338
0.022,-0.8680951140678062
0.023,-0.8626438509269031
0.024,-0.8571190406767097
0.025,-0.8515285410106527
0.026000000000000002,-0.845879703058935
0.027,-0.8401794026170475
0.028,-0.8344340694550038
0.029,-0.8286497148252512
0.03,-0.8228319572799825
0.031,-0.8169860469017833
0.032,-0.8111168880451771
0.033,-0.8052290606806392
0.034,-0.7993268404270296
0.035,-0.7934142173531156
0.036000000000000004,-0.7874949136238933
0.037,-0.7815724000627692
0.038,-0.775649911696286
0.039,-0.7697304623439827
0.04,-0.7638168583121197
0.041,-0.7579117112463931
0.042,-0.7520174501953647
0.043000000000000003,-0.7461363329331502
0.044,-0.7402704565869229
0.045,-0.7344217676119809
0.046,-0.7285920711544953
0.047,-0.722783039839588
0.048,-0.7169962220200645
0.049,-0.7112330495189573
0.05,-0.7054948448969885
0.051000000000000004,-0.6997828282741483
0.052000000000000005,-0.6940981237327839
0.053,-0.6884417653279112
0.054,-0.6828147027288743
0.055,-0.6772178065149934
0.056,-0.671651873146449
0.057,-0.6661176296303414
0.058,-0.6606157379006354
0.059000000000000004,-0.655146798929552
0.06,-0.6497113565868837
0.061,-0.6443099012627016
0.062,-0.6389428732679632
0.063,-0.6336106660266457
0.064,-0.6283136290721846
0.065,-0.6230520708602151
0.066,-0.617826261408875
0.067,-0.6126364347772353
0.068,-0.6074827913917757
0.069,-0.6023655002302127
0.07,-0.5972847008714143
0.07100000000000001,-0.5922405054196023
0.07200000000000001,-0.5872330003105353
0.073,-0.582262248006896
0.074,-0.5773282885896615
0.075,-0.5724311412518185
0.076,-0.5675708057003974
0.077,-0.5627472634724293
0.078,-0.5579604791700883
0.079,-0.5532104016199583
0.08,-0.5484969649610597
0.081,-0.543820089665989
0.082,-0.5391796834992545
0.083,-0.5345756424166439
0.084,-0.5300078514092237
0.085,-0.5254761852953485
0.08600000000000001,-0.5209805094638532
0.08700000000000001,-0.5165206805714057
0.088,-0.5120965471968146
0.089,-0.5077079504549196
0.09,-0.5033547245725238
0.091,-0.49903669742868567
0.092,-0.4947536910615386
0.093,-0.49050552214367993
0.094,-0.4862920024280413
0.095,-0.4821129391660393
0.096,-0.47796813549969286
0.097,-0.4738573908292922
0.098,-0.46978050115810666
0.099,-0.4657372594155289
0.1,-0.4617274557599659
0.101,-0.4577508778627092
0.10200000000000001,-0.4538073111739405
0.10300000000000001,-0.44989653917195865
0.10400000000000001,-0.44601834359664694
0.105,-0.4421725046681396
0.106,-0.4383588012915856
0.107,-0.4345770112488544
0.108,-0.430826911377977
0.109,-0.4271082777410669
0.11,-0.42342088578142006
0.111,-0.4197645104704511
