episode,time_ms,voltage_v
1.000000000000000000e+00,4.750000000000000888e+00,3.002362823486328125e+01
1.000000000000000000e+00,4.800000000000000711e+00,3.001685333251953125e+01
1.000000000000000000e+00,4.850000000000000533e+00,3.006323242187500000e+01
1.000000000000000000e+00,4.900000000000000355e+00,2.999633407592773438e+01
1.000000000000000000e+00,4.950000000000000178e+00,3.004789352416992188e+01
1.000000000000000000e+00,5.000000000000000000e+00,3.004157447814941406e+01
1.000000000000000000e+00,5.050000000000000711e+00,3.008754348754882812e+01
1.000000000000000000e+00,5.100000000000000533e+00,3.002019691467285156e+01
1.000000000000000000e+00,5.150000000000000355e+00,3.007136726379394531e+01
1.000000000000000000e+00,5.200000000000001066e+00,3.006435012817382812e+01
1.000000000000000000e+00,5.250000000000000000e+00,3.009793853759765625e+01
1.000000000000000000e+00,5.299999999999999822e+00,2.998371315002441406e+01
1.000000000000000000e+00,5.350000000000000533e+00,3.003549766540527344e+01
1.000000000000000000e+00,5.400000000000000355e+00,3.002841949462890625e+01
1.000000000000000000e+00,5.450000000000001066e+00,3.007461166381835938e+01
1.000000000000000000e+00,5.500000000000000888e+00,3.000750923156738281e+01
1.000000000000000000e+00,5.549999999999999822e+00,3.005888938903808594e+01
1.000000000000000000e+00,5.600000000000000533e+00,3.005224609375000000e+01
1.000000000000000000e+00,5.650000000000000355e+00,3.008603286743164062e+01
1.000000000000000000e+00,5.700000000000000178e+00,2.997202682495117188e+01
1.000000000000000000e+00,5.750000000000000888e+00,3.002400016784667969e+01
1.000000000000000000e+00,5.800000000000000711e+00,3.001721572875976562e+01
1.000000000000000000e+00,5.850000000000000533e+00,3.006358718872070312e+01
1.000000000000000000e+00,5.900000000000000355e+00,2.999668502807617188e+01
1.000000000000000000e+00,5.950000000000000178e+00,3.004823684692382812e+01
1.000000000000000000e+00,6.000000000000000000e+00,3.004190826416015625e+01
1.000000000000000000e+00,6.050000000000000711e+00,3.008787155151367188e+01
1.000000000000000000e+00,6.100000000000000533e+00,3.002051925659179688e+01
1.000000000000000000e+00,6.150000000000000355e+00,3.007168579101562500e+01
1.000000000000000000e+00,6.200000000000001066e+00,3.006465911865234375e+01
1.000000000000000000e+00,6.250000000000000000e+00,3.009824180603027344e+01
1.000000000000000000e+00,6.300000000000000711e+00,2.998401069641113281e+01
1.000000000000000000e+00,6.350000000000000533e+00,3.003578948974609375e+01
1.000000000000000000e+00,6.400000000000000355e+00,3.002870559692382812e+01
1.000000000000000000e+00,6.450000000000001066e+00,3.007489395141601562e+01
1.000000000000000000e+00,6.500000000000000888e+00,3.000778579711914062e+01
1.000000000000000000e+00,6.550000000000000711e+00,3.005916023254394531e+01
1.000000000000000000e+00,6.600000000000000533e+00,3.005250930786132812e+01
1.000000000000000000e+00,6.650000000000000355e+00,3.008629226684570312e+01
1.000000000000000000e+00,6.700000000000000178e+00,2.997228050231933594e+01
1.000000000000000000e+00,6.750000000000000888e+00,3.002425003051757812e+01
1.000000000000000000e+00,6.800000000000000711e+00,3.001745986938476562e+01
1.000000000000000000e+00,6.850000000000000533e+00,3.006382751464843750e+01
1.000000000000000000e+00,6.900000000000000355e+00,2.999691963195800781e+01
1.000000000000000000e+00,6.950000000000000178e+00,3.004846954345703125e+01
1.000000000000000000e+00,7.000000000000000000e+00,3.004213333129882812e+01
1.000000000000000000e+00,7.050000000000000711e+00,3.008809280395507812e+01
1.000000000000000000e+00,7.100000000000000533e+00,3.002073669433593750e+01
1.000000000000000000e+00,7.150000000000001243e+00,3.007189941406250000e+01
1.000000000000000000e+00,7.200000000000001066e+00,3.006486701965332031e+01
1.000000000000000000e+00,7.250000000000000000e+00,3.009844589233398438e+01
1.000000000000000000e+00,7.300000000000000711e+00,2.998421096801757812e+01
1.000000000000000000e+00,7.350000000000000533e+00,3.003598785400390625e+01
1.000000000000000000e+00,7.400000000000000355e+00,3.002889633178710938e+01
1.000000000000000000e+00,7.450000000000001066e+00,3.007508277893066406e+01
1.000000000000000000e+00,7.500000000000000888e+00,3.000797080993652344e+01
1.000000000000000000e+00,7.550000000000000711e+00,3.005934143066406250e+01
1.000000000000000000e+00,7.600000000000000533e+00,3.005268669128417969e+01
1.000000000000000000e+00,7.650000000000000355e+00,3.008646583557128906e+01
1.000000000000000000e+00,7.700000000000000178e+00,2.997245216369628906e+01
1.000000000000000000e+00,7.750000000000000888e+00,3.002441787719726562e+01
1.000000000000000000e+00,7.800000000000000711e+00,3.001762390136718750e+01
1.000000000000000000e+00,7.850000000000001421e+00,3.006398963928222656e+01
1.000000000000000000e+00,7.900000000000000355e+00,2.999707794189453125e+01
1.000000000000000000e+00,7.950000000000000178e+00,3.004862403869628906e+01
1.000000000000000000e+00,8.000000000000000000e+00,3.004228591918945312e+01
1.000000000000000000e+00,8.050000000000000711e+00,3.008824157714843750e+01
1.000000000000000000e+00,8.100000000000001421e+00,3.002088356018066406e+01
1.000000000000000000e+00,8.150000000000000355e+00,3.007204246520996094e+01
1.000000000000000000e+00,8.200000000000001066e+00,3.006500625610351562e+01
1.000000000000000000e+00,8.250000000000000000e+00,3.009858322143554688e+01
1.000000000000000000e+00,8.300000000000000711e+00,2.998434638977050781e+01
1.000000000000000000e+00,8.350000000000001421e+00,3.003611946105957031e+01
1.000000000000000000e+00,8.400000000000000355e+00,3.002902603149414062e+01
1.000000000000000000e+00,8.450000000000001066e+00,3.007520866394042969e+01
1.000000000000000000e+00,8.500000000000000000e+00,3.000809669494628906e+01
1.000000000000000000e+00,8.550000000000000711e+00,3.005946540832519531e+01
1.000000000000000000e+00,8.599999999999999645e+00,3.005280494689941406e+01
1.000000000000000000e+00,8.650000000000002132e+00,3.008658409118652344e+01
1.000000000000000000e+00,8.700000000000001066e+00,2.997256660461425781e+01
1.000000000000000000e+00,8.750000000000000000e+00,3.002453231811523438e+01
1.000000000000000000e+00,8.800000000000000711e+00,3.001773452758789062e+01
1.000000000000000000e+00,8.849999999999999645e+00,3.006409835815429688e+01
1.000000000000000000e+00,8.900000000000000355e+00,2.999718475341796875e+01
1.000000000000000000e+00,8.950000000000001066e+00,3.004872894287109375e+01
1.000000000000000000e+00,9.000000000000001776e+00,3.004238700866699219e+01
1.000000000000000000e+00,9.050000000000000711e+00,3.008834075927734375e+01
1.000000000000000000e+00,9.099999999999999645e+00,3.002098083496093750e+01
1.000000000000000000e+00,9.150000000000000355e+00,3.007213973999023438e+01
1.000000000000000000e+00,9.200000000000001066e+00,3.006509971618652344e+01
1.000000000000000000e+00,9.250000000000001776e+00,3.009867477416992188e+01
1.000000000000000000e+00,9.300000000000000711e+00,2.998443603515625000e+01
1.000000000000000000e+00,9.350000000000001421e+00,3.003620910644531250e+01
1.000000000000000000e+00,9.400000000000000355e+00,3.002911376953125000e+01
1.000000000000000000e+00,9.449999999999999289e+00,3.007529449462890625e+01
1.000000000000000000e+00,9.500000000000001776e+00,3.000818061828613281e+01
1.000000000000000000e+00,9.550000000000000711e+00,3.005954742431640625e+01
1.000000000000000000e+00,9.600000000000001421e+00,3.005288505554199219e+01
1.000000000000000000e+00,9.650000000000000355e+00,3.008666229248046875e+01
1.000000000000000000e+00,9.700000000000001066e+00,2.997264480590820312e+01
1.000000000000000000e+00,9.750000000000000000e+00,3.002460861206054688e+01
1.000000000000000000e+00,9.800000000000000711e+00,3.001780891418457031e+01
1.000000000000000000e+00,9.850000000000001421e+00,3.006417083740234375e+01
1.000000000000000000e+00,9.900000000000000355e+00,2.999725723266601562e+01
1.000000000000000000e+00,9.950000000000001066e+00,3.004879951477050781e+01
1.000000000000000000e+00,1.000000000000000000e+01,3.004245567321777344e+01
1.000000000000000000e+00,1.005000000000000249e+01,3.008840942382812500e+01
1.000000000000000000e+00,1.010000000000000142e+01,3.002104759216308594e+01
1.000000000000000000e+00,1.015000000000000036e+01,3.007220458984375000e+01
1.000000000000000000e+00,1.020000000000000107e+01,3.006516265869140625e+01
1.000000000000000000e+00,1.025000000000000000e+01,3.009873771667480469e+01
1.000000000000000000e+00,1.030000000000000071e+01,2.998449707031250000e+01
1.000000000000000000e+00,1.035000000000000142e+01,3.003627014160156250e+01
1.000000000000000000e+00,1.040000000000000213e+01,3.002917289733886719e+01
1.000000000000000000e+00,1.045000000000000107e+01,3.007535171508789062e+01
1.000000000000000000e+00,1.050000000000000000e+01,3.000823593139648438e+01
1.000000000000000000e+00,1.055000000000000071e+01,3.005960464477539062e+01
1.000000000000000000e+00,1.059999999999999964e+01,3.005294036865234375e+01
1.000000000000000000e+00,1.065000000000000213e+01,3.008671569824218750e+01
1.000000000000000000e+00,1.070000000000000107e+01,2.997269630432128906e+01
1.000000000000000000e+00,1.075000000000000000e+01,3.002465820312500000e+01
1.000000000000000000e+00,1.080000000000000071e+01,3.001785850524902344e+01
1.000000000000000000e+00,1.084999999999999964e+01,3.006422042846679688e+01
1.000000000000000000e+00,1.090000000000000213e+01,2.999730491638183594e+01
1.000000000000000000e+00,1.095000000000000107e+01,3.004884719848632812e+01
1.000000000000000000e+00,1.100000000000000178e+01,3.004250144958496094e+01
1.000000000000000000e+00,1.105000000000000071e+01,3.008845520019531250e+01
1.000000000000000000e+00,1.109999999999999964e+01,3.002109336853027344e+01
1.000000000000000000e+00,1.115000000000000036e+01,3.007224845886230469e+01
1.000000000000000000e+00,1.120000000000000107e+01,3.006520652770996094e+01
1.000000000000000000e+00,1.125000000000000178e+01,3.009877967834472656e+01
1.000000000000000000e+00,1.130000000000000071e+01,2.998453903198242188e+01
1.000000000000000000e+00,1.135000000000000142e+01,3.003631019592285156e+01
1.000000000000000000e+00,1.140000000000000036e+01,3.002921104431152344e+01
1.000000000000000000e+00,1.144999999999999929e+01,3.007539176940917969e+01
1.000000000000000000e+00,1.150000000000000178e+01,3.000827407836914062e+01
1.000000000000000000e+00,1.155000000000000071e+01,3.005964088439941406e+01
1.000000000000000000e+00,1.160000000000000142e+01,3.005297660827636719e+01
1.000000000000000000e+00,1.165000000000000036e+01,3.008675193786621094e+01
1.000000000000000000e+00,1.170000000000000107e+01,2.997273254394531250e+01
1.000000000000000000e+00,1.175000000000000178e+01,3.002469444274902344e+01
1.000000000000000000e+00,1.180000000000000071e+01,3.001789283752441406e+01
1.000000000000000000e+00,1.185000000000000142e+01,3.006425285339355469e+01
1.000000000000000000e+00,1.190000000000000036e+01,2.999733734130859375e+01
1.000000000000000000e+00,1.195000000000000107e+01,3.004887962341308594e+01
1.000000000000000000e+00,1.200000000000000000e+01,3.004253387451171875e+01
1.000000000000000000e+00,1.205000000000000249e+01,3.008848571777343750e+01
1.000000000000000000e+00,1.210000000000000142e+01,3.002112197875976562e+01
1.000000000000000000e+00,1.215000000000000036e+01,3.007227897644042969e+01
1.000000000000000000e+00,1.220000000000000107e+01,3.006523513793945312e+01
1.000000000000000000e+00,1.225000000000000000e+01,3.009880828857421875e+01
1.000000000000000000e+00,1.230000000000000071e+01,2.998456573486328125e+01
1.000000000000000000e+00,1.235000000000000142e+01,3.003633689880371094e+01
1.000000000000000000e+00,1.240000000000000213e+01,3.002923774719238281e+01
1.000000000000000000e+00,1.245000000000000107e+01,3.007541656494140625e+01
1.000000000000000000e+00,1.250000000000000000e+01,3.000830078125000000e+01
1.000000000000000000e+00,1.255000000000000071e+01,3.005966567993164062e+01
1.000000000000000000e+00,1.260000000000000142e+01,3.005299949645996094e+01
1.000000000000000000e+00,1.265000000000000213e+01,3.008677482604980469e+01
1.000000000000000000e+00,1.270000000000000107e+01,2.997275543212890625e+01
1.000000000000000000e+00,1.275000000000000178e+01,3.002471733093261719e+01
1.000000000000000000e+00,1.280000000000000071e+01,3.001791572570800781e+01
1.000000000000000000e+00,1.284999999999999964e+01,3.006427574157714844e+01
1.000000000000000000e+00,1.290000000000000213e+01,2.999736022949218750e+01
1.000000000000000000e+00,1.295000000000000107e+01,3.004890251159667969e+01
1.000000000000000000e+00,1.300000000000000178e+01,3.004255485534667969e+01
1.000000000000000000e+00,1.305000000000000071e+01,3.008850669860839844e+01
1.000000000000000000e+00,1.310000000000000142e+01,3.002114295959472656e+01
1.000000000000000000e+00,1.315000000000000036e+01,3.007229804992675781e+01
1.000000000000000000e+00,1.320000000000000107e+01,3.006525421142578125e+01
1.000000000000000000e+00,1.325000000000000178e+01,3.009882736206054688e+01
1.000000000000000000e+00,1.330000000000000071e+01,2.998458480834960938e+01
1.000000000000000000e+00,1.335000000000000142e+01,3.003635597229003906e+01
1.000000000000000000e+00,1.340000000000000036e+01,3.002925682067871094e+01
1.000000000000000000e+00,1.345000000000000107e+01,3.007543563842773438e+01
1.000000000000000000e+00,1.350000000000000178e+01,3.000831794738769531e+01
1.000000000000000000e+00,1.355000000000000071e+01,3.005968284606933594e+01
1.000000000000000000e+00,1.360000000000000142e+01,3.005301666259765625e+01
1.000000000000000000e+00,1.365000000000000036e+01,3.008679199218750000e+01
1.000000000000000000e+00,1.370000000000000107e+01,2.997277259826660156e+01
1.000000000000000000e+00,1.375000000000000178e+01,3.002473258972167969e+01
1.000000000000000000e+00,1.380000000000000071e+01,3.001793098449707031e+01
1.000000000000000000e+00,1.385000000000000142e+01,3.006429100036621094e+01
1.000000000000000000e+00,1.390000000000000036e+01,2.999737548828125000e+01
1.000000000000000000e+00,1.395000000000000107e+01,3.004891586303710938e+01
1.000000000000000000e+00,1.400000000000000000e+01,3.004256820678710938e+01
1.000000000000000000e+00,1.405000000000000249e+01,3.008852005004882812e+01
1.000000000000000000e+00,1.410000000000000142e+01,3.002115631103515625e+01
1.000000000000000000e+00,1.415000000000000036e+01,3.007231140136718750e+01
1.000000000000000000e+00,1.420000000000000107e+01,3.006526756286621094e+01
1.000000000000000000e+00,1.425000000000000000e+01,3.009883880615234375e+01
1.000000000000000000e+00,1.430000000000000249e+01,2.998459815979003906e+01
1.000000000000000000e+00,1.435000000000000142e+01,3.003636741638183594e+01
1.000000000000000000e+00,1.440000000000000213e+01,3.002926826477050781e+01
1.000000000000000000e+00,1.445000000000000107e+01,3.007544708251953125e+01
1.000000000000000000e+00,1.450000000000000000e+01,3.000832939147949219e+01
1.000000000000000000e+00,1.455000000000000071e+01,3.005969429016113281e+01
1.000000000000000000e+00,1.460000000000000142e+01,3.005302810668945312e+01
1.000000000000000000e+00,1.465000000000000213e+01,3.008680343627929688e+01
1.000000000000000000e+00,1.470000000000000107e+01,2.997278213500976562e+01
1.000000000000000000e+00,1.475000000000000178e+01,3.002474403381347656e+01
1.000000000000000000e+00,1.480000000000000071e+01,3.001794052124023438e+01
1.000000000000000000e+00,1.484999999999999964e+01,3.006430053710937500e+01
1.000000000000000000e+00,1.490000000000000213e+01,2.999738502502441406e+01
1.000000000000000000e+00,1.495000000000000107e+01,3.004892539978027344e+01
1.000000000000000000e+00,1.500000000000000178e+01,3.004257774353027344e+01
1.000000000000000000e+00,1.505000000000000071e+01,3.008852958679199219e+01
1.000000000000000000e+00,1.510000000000000142e+01,3.002116584777832031e+01
1.000000000000000000e+00,1.515000000000000213e+01,3.007232093811035156e+01
1.000000000000000000e+00,1.520000000000000107e+01,3.006527519226074219e+01
1.000000000000000000e+00,1.525000000000000178e+01,3.009884834289550781e+01
1.000000000000000000e+00,1.530000000000000071e+01,2.998460578918457031e+01
1.000000000000000000e+00,1.535000000000000142e+01,3.003637695312500000e+01
1.000000000000000000e+00,1.540000000000000036e+01,3.002927589416503906e+01
1.000000000000000000e+00,1.545000000000000107e+01,3.007545471191406250e+01
1.000000000000000000e+00,1.550000000000000178e+01,3.000833702087402344e+01
1.000000000000000000e+00,1.555000000000000071e+01,3.005970191955566406e+01
1.000000000000000000e+00,1.560000000000000142e+01,3.005303573608398438e+01
1.000000000000000000e+00,1.565000000000000036e+01,3.008681106567382812e+01
1.000000000000000000e+00,1.570000000000000284e+01,2.997278976440429688e+01
1.000000000000000000e+00,1.575000000000000000e+01,3.002474975585937500e+01
1.000000000000000000e+00,1.580000000000000071e+01,3.001794815063476562e+01
1.000000000000000000e+00,1.585000000000000320e+01,3.006430816650390625e+01
1.000000000000000000e+00,1.590000000000000036e+01,2.999739074707031250e+01
1.000000000000000000e+00,1.595000000000000284e+01,3.004893302917480469e+01
1.000000000000000000e+00,1.600000000000000000e+01,3.004258346557617188e+01
1.000000000000000000e+00,1.605000000000000071e+01,3.008853530883789062e+01
1.000000000000000000e+00,1.610000000000000142e+01,3.002117156982421875e+01
1.000000000000000000e+00,1.615000000000000213e+01,3.007232666015625000e+01
1.000000000000000000e+00,1.620000000000000284e+01,3.006528091430664062e+01
1.000000000000000000e+00,1.625000000000000000e+01,3.009885406494140625e+01
1.000000000000000000e+00,1.630000000000000071e+01,2.998461151123046875e+01
1.000000000000000000e+00,1.635000000000000142e+01,3.003638076782226562e+01
1.000000000000000000e+00,1.640000000000000213e+01,3.002928161621093750e+01
1.000000000000000000e+00,1.645000000000000284e+01,3.007546043395996094e+01
1.000000000000000000e+00,1.650000000000000000e+01,3.000834274291992188e+01
1.000000000000000000e+00,1.655000000000000071e+01,3.005970764160156250e+01
1.000000000000000000e+00,1.660000000000000142e+01,3.005304145812988281e+01
1.000000000000000000e+00,1.665000000000000213e+01,3.008681488037109375e+01
1.000000000000000000e+00,1.670000000000000284e+01,2.997279548645019531e+01
1.000000000000000000e+00,1.675000000000000000e+01,3.002475547790527344e+01
1.000000000000000000e+00,1.680000000000000071e+01,3.001795196533203125e+01
1.000000000000000000e+00,1.685000000000000142e+01,3.006431198120117188e+01
1.000000000000000000e+00,1.690000000000000213e+01,2.999739646911621094e+01
1.000000000000000000e+00,1.694999999999999929e+01,3.004893684387207031e+01
1.000000000000000000e+00,1.700000000000000000e+01,3.004258918762207031e+01
1.000000000000000000e+00,1.705000000000000426e+01,3.008853912353515625e+01
1.000000000000000000e+00,1.710000000000000142e+01,3.002117538452148438e+01
1.000000000000000000e+00,1.715000000000000213e+01,3.007233047485351562e+01
1.000000000000000000e+00,1.719999999999999929e+01,3.006528472900390625e+01
1.000000000000000000e+00,1.725000000000000000e+01,3.009885787963867188e+01
1.000000000000000000e+00,1.730000000000000426e+01,2.998461532592773438e+01
1.000000000000000000e+00,1.735000000000000142e+01,3.003638458251953125e+01
1.000000000000000000e+00,1.740000000000000213e+01,3.002928543090820312e+01
1.000000000000000000e+00,1.744999999999999929e+01,3.007546424865722656e+01
1.000000000000000000e+00,1.750000000000000000e+01,3.000834655761718750e+01
1.000000000000000000e+00,1.755000000000000426e+01,3.005971145629882812e+01
1.000000000000000000e+00,1.760000000000000142e+01,3.005304336547851562e+01
1.000000000000000000e+00,1.765000000000000213e+01,3.008681869506835938e+01
1.000000000000000000e+00,1.769999999999999929e+01,2.997279739379882812e+01
1.000000000000000000e+00,1.775000000000000355e+01,3.002475929260253906e+01
1.000000000000000000e+00,1.780000000000000071e+01,3.001795578002929688e+01
1.000000000000000000e+00,1.785000000000000142e+01,3.006431579589843750e+01
1.000000000000000000e+00,1.790000000000000213e+01,2.999739837646484375e+01
1.000000000000000000e+00,1.794999999999999929e+01,3.004894065856933594e+01
1.000000000000000000e+00,1.800000000000000355e+01,3.004259109497070312e+01
1.000000000000000000e+00,1.805000000000000071e+01,3.008854293823242188e+01
1.000000000000000000e+00,1.810000000000000142e+01,3.002117919921875000e+01
1.000000000000000000e+00,1.815000000000000213e+01,3.007233428955078125e+01
1.000000000000000000e+00,1.819999999999999929e+01,3.006528854370117188e+01
1.000000000000000000e+00,1.825000000000000355e+01,3.009885978698730469e+01
1.000000000000000000e+00,1.830000000000000071e+01,2.998461723327636719e+01
1.000000000000000000e+00,1.835000000000000142e+01,3.003638839721679688e+01
1.000000000000000000e+00,1.840000000000000213e+01,3.002928733825683594e+01
1.000000000000000000e+00,1.845000000000000284e+01,3.007546615600585938e+01
1.000000000000000000e+00,1.850000000000000355e+01,3.000834846496582031e+01
1.000000000000000000e+00,1.855000000000000071e+01,3.005971336364746094e+01
1.000000000000000000e+00,1.860000000000000142e+01,3.005304718017578125e+01
1.000000000000000000e+00,1.864999999999999858e+01,3.008682060241699219e+01
1.000000000000000000e+00,1.870000000000000284e+01,2.997280120849609375e+01
1.000000000000000000e+00,1.875000000000000355e+01,3.002476119995117188e+01
1.000000000000000000e+00,1.880000000000000071e+01,3.001795768737792969e+01
1.000000000000000000e+00,1.885000000000000142e+01,3.006431770324707031e+01
1.000000000000000000e+00,1.889999999999999858e+01,2.999740028381347656e+01
1.000000000000000000e+00,1.895000000000000284e+01,3.004894256591796875e+01
1.000000000000000000e+00,1.900000000000000355e+01,3.004259300231933594e+01
1.000000000000000000e+00,1.905000000000000071e+01,3.008854484558105469e+01
1.000000000000000000e+00,1.910000000000000142e+01,3.002118110656738281e+01
1.000000000000000000e+00,1.914999999999999858e+01,3.007233619689941406e+01
1.000000000000000000e+00,1.920000000000000284e+01,3.006529045104980469e+01
1.000000000000000000e+00,1.925000000000000355e+01,3.009886169433593750e+01
1.000000000000000000e+00,1.930000000000000071e+01,2.998461914062500000e+01
1.000000000000000000e+00,1.935000000000000142e+01,3.003639030456542969e+01
1.000000000000000000e+00,1.940000000000000213e+01,3.002928924560546875e+01
