time_s,voltage_v
0.0,3.537533180789589e-17
5e-06,4.2683699502675555e-05
1e-05,8.418714122538908e-05
1.5000000000000002e-05,0.00013799000332704762
2e-05,0.00018954683923499407
2.5e-05,0.00023894602340479245
3.0000000000000004e-05,0.00028627246453818116
3.5000000000000004e-05,0.0003316077414724132
4e-05,0.0003750302337415481
4.5e-05,0.00041661524701859883
5e-05,0.00045643513363925097
5.5e-05,0.000494559408399999
6.000000000000001e-05,0.0005310548598159823
6.500000000000001e-05,0.0005659856570165422
7.000000000000001e-05,0.0005994134524495383
7.500000000000001e-05,0.0006313974805587565
8e-05,-0.006630008962095763
8.5e-05,-0.006678976865498378
9e-05,-0.009104279328686708
9.5e-05,-0.009074132322372499
0.0001,-0.009045253588363859
0.000105,-0.00901759310453424
0.00011,-0.00899110281074126
0.000115,-0.008965736531898322
0.00012000000000000002,-0.008941449904062438
0.000125,-0.02001837459955225
0.00013000000000000002,-0.03124649828842811
0.000135,-0.03494311555718026
0.00014000000000000001,-0.0386395000496325
0.000145,-0.038612168847350005
0.00015000000000000001,-0.03858585448689148
0.000155,-0.03856051682635672
0.00016,-0.03853611729842456
0.00016500000000000003,-0.03851261884861411
0.00017,-0.03848998587596681
0.00017500000000000003,-0.03846818417605408
0.00018,-0.03844718088621973
0.00018500000000000002,-0.03842694443296929
0.00019,-0.03840744448142209
0.00019500000000000002,-0.03838865188674536
0.0002,-0.03837053864749251
0.00020500000000000002,-0.03835307786077082
0.00021,-0.056395855243175134
0.00021500000000000002,-0.056452774844348234
0.00022,-0.08098459147011502
0.00022500000000000002,-0.08103742405155395
0.00023,-0.08720676914545829
0.00023500000000000002,-0.08718280243386957
0.00024000000000000003,-0.08715948820832757
0.00024500000000000005,-0.10745281652586527
0.00025,-0.1278888341629581
0.000255,-0.1550326122212443
0.00026000000000000003,-0.18215929468682132
0.00026500000000000004,-0.18890832047112302
0.00027,-0.19565658274799566
0.000275,-0.19561624142835096
0.00028000000000000003,-0.19557668718559548
0.00028500000000000004,-0.19553788898740085
0.00029,-0.1954998170188035
0.000295,-0.21843568226954813
0.00030000000000000003,-0.2184697993197918
0.00030500000000000004,-0.22610961967794138
0.00031,-0.22606842432851454
0.000315,-0.22602790531228037
0.00032,-0.22598803595987232
0.00032500000000000004,-0.22594879064821174
0.00033000000000000005,-0.2515316925285585
0.000335,-0.2515631918395476
0.00034,-0.2600835690724971
0.00034500000000000004,-0.2600404312466093
0.00035000000000000005,-0.2599978853348364
0.000355,-0.25995590800052504
0.00036,-0.2599144768226269
0.00036500000000000004,-0.25987357025979857
0.00037000000000000005,-0.2598331676159071
0.000375,-0.2597932490068896
0.00038,-0.2892862462031797
0.00038500000000000003,-0.3189127695910237
0.00039000000000000005,-0.3287285515659773
0.000395,-0.3385430228878002
0.0004,-0.3384918386045802
0.00040500000000000003,-0.3384411926166767
0.00041000000000000005,-0.3383910637391159
0.00041500000000000006,-0.33834143161814756
0.00042,-0.33829227669865164
0.00042500000000000003,-0.3382435801928242
0.00043000000000000004,-0.33819532405009023
0.00043500000000000006,-0.33814749092819674
0.00044,-0.33810006416543853
0.00044500000000000003,-0.3380530277539741
0.00045000000000000004,-0.3380063663141868
0.00045500000000000006,-0.33796006507005144
0.00046,-0.3379141098254667
0.000465,-0.3378684869415165
0.00047000000000000004,-0.3378231833146214
0.00047500000000000005,-0.3744826915863177
0.00048000000000000007,-0.37450231763889125
0.000485,-0.3867069541667748
0.0004900000000000001,-0.3866549829980824
0.000495,-0.3866033510655033
0.0005,-0.4248974827641673
0.000505,-0.4633166435314028
0.00051,-0.5144510908865662
0.000515,-0.5655600477877136
0.0005200000000000001,-0.5782733436587468
0.0005250000000000001,-0.5909849989767069
0.0005300000000000001,-0.5909035142740704
0.000535,-0.5908225710538484
0.00054,-0.5907421481595282
0.000545,-0.5906622252646586
0.00055,-0.5905827828403043
0.000555,-0.590503802123774
0.0005600000000000001,-0.5904252650885758
0.0005650000000000001,-0.5903471544155511
0.0005700000000000001,-0.5902694534651384
0.0005750000000000001,-0.6329535652108382
0.00058,-0.6329380900806633
0.000585,-0.647127573351132
0.00059,-0.6470426074924006
0.000595,-0.6469580542306069
0.0006000000000000001,-0.6468738975003725
0.0006050000000000001,-0.6467901218667467
0.0006100000000000001,-0.6467067125004856
0.0006150000000000001,-0.6466236551543038
0.00062,-0.6465409361400536
0.000625,-0.6464585423068016
0.00063,-0.6930913516306951
0.000635,-0.7398401557742574
0.00064,-0.8020916326876025
0.0006450000000000001,-0.86431205071865
0.0006500000000000001,-0.8797757228566826
0.0006550000000000001,-0.8952374233714899
0.0006600000000000001,-0.942551184442765
0.000665,-0.9424935064882571
0.00067,-0.9581980750458294
0.000675,-0.9580726821594787
0.00068,-0.9579478309369165
0.0006850000000000001,-0.9578235004325408
0.0006900000000000001,-0.9576996705224883
0.0006950000000000001,-0.9575763218724143
0.0007000000000000001,-0.9574534359065341
0.000705,-1.0078407483176206
0.00071,-1.0077765108241679
0.000715,-1.0245011571244427
0.00072,-1.0243700139182732
0.0007250000000000001,-1.0242393259200238
0.0007300000000000001,-1.0761273630492885
0.0007350000000000001,-1.0760545939892583
0.0007400000000000001,-1.1456517404219966
0.0007450000000000001,-1.1455694139764916
0.00075,-1.1628989638554945
0.000755,-1.1627504169862592
0.00076,-1.1626023599565105
0.0007650000000000001,-1.2163227447499445
0.0007700000000000001,-1.2701493682238196
0.0007750000000000001,-1.2879570137937504
0.0007800000000000001,-1.3057624209595275
0.0007850000000000001,-1.3055957037509216
0.00079,-1.30542952046929
