time_s,angle_rad
0.0,-0.944298505783081
0.001,-0.9442968903366625
0.002,-0.944292043752702
0.003,-0.9442839654012529
0.004,-0.9442726542323026
0.005,-0.9442581087756267
0.006,-0.9442403271405857
0.007,-0.9442193070158624
0.008,-0.9441950456691416
0.009000000000000001,-0.9441675399467312
0.01,-0.9441367862731247
0.011,-0.9441027806505057
0.012,-0.9440655186581931
0.013000000000000001,-0.9440249954520279
0.014,-0.9439812057637011
0.015,-0.9439341439000232
0.016,-0.9438838037421332
0.017,-0.9438301787446502
0.018000000000000002,-0.9437732619347645
0.019,-0.9437130459112693
0.02,-0.943649522843533
0.021,-0.9435826844704117
0.022,-0.9435125220991016
0.023,-0.9434390266039306
0.024,-0.9433621884250903
0.025,-0.9432819975673069
0.026000000000000002,-0.9431984435984512
0.027,-0.9431115156480876
0.028,-0.9430212024059617
0.029,-0.9429274921204258
0.03,-0.9428303725968035
0.031,-0.9427298311956908
0.032,-0.9426258548311955
0.033,-0.9425184299691142
0.034,-0.9424075426250444
0.035,-0.9422931783624358
0.036000000000000004,-0.9421753222905748
0.037,-0.9420539590625076
0.038,-0.9419290728728967
0.039,-0.9418006474558139
0.04,-0.941668666082467
0.041,-0.9415331115588615
0.042,-0.9413939662233961
0.043000000000000003,-0.9412512119443911
0.044,-0.9411048301175508
0.045,-0.9409548016633573
0.046,-0.9408011070243979
0.047,-0.9406437261626227
0.048,-0.9404826385565344
0.049,-0.940317823198308
0.05,-0.9401492585908415
0.051000000000000004,-0.9399769227447354
0.052000000000000005,-0.9398007931752016
0.053,-0.9396208468989011
0.054,-0.9394370604307094
0.055,-0.9392494097804092
0.056,-0.9390578704493098
0.057,-0.9388624174267933
0.058,-0.9386630251867857
0.059000000000000004,-0.9384596676841529
0.06,-0.9382523183510216
0.061,-0.938040950093023
0.062,-0.9378255352854599
0.063,-0.9376060457693957
0.064,-0.9373824528476653
0.065,-0.9371547272808065
0.066,-0.936922839282911
0.067,-0.9366867585173955
0.068,-0.9364464540926903
0.069,-0.9362018945578469
0.07,-0.9359530478980602
