time_s,angle_rad
3.6,0.0439523383975029
3.61,0.03952508792281151
3.62,0.022330783307552338
3.63,0.014554250985383987
3.64,-0.006326674483716488
3.65,-0.014438461512327194
3.66,-0.03574056550860405
3.67,-0.04466566815972328
3.68,-0.06254187226295471
3.69,-0.07092247158288956
3.7,-0.08311330527067184
3.71,-0.08772946149110794
3.72,-0.08323803544044495
3.73,-0.07387498021125793
3.74,-0.06056583672761917
3.75,-0.05101451277732849
3.76,-0.03834541514515877
3.77,-0.028864886611700058
3.78,-0.02426736429333687
3.79,-0.014674382284283638
3.8,-0.014222504571080208
3.81,-0.011120246723294258
3.82,-0.0011449899757280946
3.83,-0.002186359604820609
3.84,0.0009746974101290107
3.85,0.011033148504793644
3.86,0.009549935348331928
3.87,0.013065029866993427
3.88,0.023173602297902107
3.89,0.021435733884572983
3.9,0.02554911933839321
3.91,0.035753894597291946
3.92,0.03399696201086044
3.93,0.03560241684317589
3.94,0.04533866047859192
3.95,0.042718347162008286
3.96,0.030856307595968246
3.97,0.022278472781181335
3.98,0.000721551536116749
3.99,-0.00749154994264245
4.0,-0.028878821060061455
4.01,-0.03759567439556122
4.02,-0.05755915120244026
4.03,-0.0675385445356369
4.04,-0.07612937688827515
4.05,-0.08460107445716858
4.06,-0.09054593741893768
4.07,-0.08728192746639252
4.08,-0.07811722904443741
4.09,-0.0650085061788559
4.1,-0.0552513413131237
4.11,-0.04226132109761238
4.12,-0.032855164259672165
4.13,-0.02634568139910698
4.14,-0.01544063538312912
4.15,-0.010266372933983803
4.16,-0.00039635150460526347
4.17,-0.0016679356340318918
4.18,0.001544114900752902
4.19,0.011599265970289707
4.2,0.01008846890181303
4.21,0.013658900745213032
4.22,0.023771043866872787
4.23,0.022025616839528084
4.24,0.02615860290825367
4.25,0.03636382147669792
4.26,0.03460000082850456
4.27,0.03591475635766983
4.28,0.043548163026571274
4.29,0.03904271125793457
4.3,0.021750515326857567
4.31,0.013903114944696426
4.32,-0.007051728665828705
4.33,-0.015177243389189243
4.34,-0.036484867334365845
4.35,-0.045430827885866165
4.36,-0.0630013570189476
4.37,-0.07109840214252472
4.38,-0.08402293175458908
4.39,-0.08848268538713455
4.4,-0.0838775709271431
4.41,-0.07441907376050949
4.42,-0.06102782115340233
4.43,-0.051512833684682846
4.44,-0.038753777742385864
4.45,-0.029309086501598358
4.46,-0.024370435625314713
4.47,-0.014828297309577465
4.48,-0.014310079626739025
4.49,-0.011187047697603703
4.5,-0.0012138527818024158
4.51,-0.002254864666610956
4.52,0.0009052351815626025
4.53,0.010963316075503826
4.54,0.009482093155384064
4.55,0.01299273781478405
4.56,0.02310125157237053
4.57,0.021365012973546982
4.58,0.025474781170487404
4.59,0.03567981347441673
4.6,0.03392433375120163
4.61,0.0355675108730793
4.62,0.04549449682235718
4.63,0.04316088557243347
4.64,0.03365160524845123
4.65,0.011466334573924541
4.66,0.0028553237207233906
4.67,-0.018797991797327995
4.68,-0.027375388890504837
4.69,-0.04847109317779541
4.7,-0.05788581818342209
4.71,-0.0677926242351532
4.72,-0.07646289467811584
4.73,-0.08418910205364227
4.74,-0.09011727571487427
4.75,-0.08683032542467117
4.76,-0.0776577889919281
4.77,-0.0645383819937706
4.78,-0.0548001304268837
4.79,-0.04184860363602638
4.8,-0.03243260085582733
4.81,-0.026147734373807907
4.82,-0.015441457740962505
4.83,-0.012168322689831257
4.84,-0.0022228402085602283
4.85,-0.0032480477821081877
4.86,-0.00010241066047456115
4.87,0.009950347244739532
4.88,0.008498591370880604
4.89,0.01194328535348177
4.9,0.022050822153687477
4.91,0.020338447764515877
4.92,0.024395184591412544
4.93,0.034603867679834366
4.94,0.03286967799067497
4.95,0.03505340963602066
4.96,0.04563222825527191
4.97,0.04448922351002693
4.98,0.04765988513827324
4.99,0.05795743688941002
5.0,0.05616689473390579
