time_s,angle_rad
0.0,-0.94429845
0.01,-0.9439753
0.02,-0.94332916
0.03,-0.94235563
0.04,-0.9410464
0.05,-0.9393887
0.060000000000000005,-0.93736553
0.07,-0.93495524
0.08,-0.93213135
0.09,-0.9288623
0.09999999999999999,-0.925111
0.10999999999999999,-0.9208344
0.11999999999999998,-0.9159831
0.12999999999999998,-0.9105002
0.13999999999999999,-0.9043214
0.15,-0.8973733
0.16,-0.88957274
0.17,-0.880826
0.18000000000000002,-0.87102693
0.19000000000000003,-0.8600555
0.20000000000000004,-0.8477763
0.21000000000000005,-0.8340364
0.22000000000000006,-0.81866276
0.23000000000000007,-0.80145943
0.24000000000000007,-0.7822045
0.25000000000000006,-0.7606462
0.26000000000000006,-0.7364984
0.2700000000000001,-0.70943534
0.2800000000000001,-0.67908585
0.2900000000000001,-0.64538795
0.3000000000000001,-0.6084446
0.3100000000000001,-0.5684503
0.3200000000000001,-0.52578634
0.3300000000000001,-0.48117158
0.34000000000000014,-0.43573806
0.35000000000000014,-0.3906033
0.36000000000000015,-0.34684375
0.37000000000000016,-0.30524608
0.38000000000000017,-0.26629463
0.3900000000000002,-0.23027842
0.4000000000000002,-0.19735056
0.4100000000000002,-0.16755484
0.4200000000000002,-0.14084113
0.4300000000000002,-0.11710325
0.4400000000000002,-0.09618952
0.45000000000000023,-0.07790429
0.46000000000000024,-0.062008273
0.47000000000000025,-0.048234746
0.48000000000000026,-0.03632781
0.49000000000000027,-0.026038509
0.5000000000000002,-0.017149676
0.5100000000000002,-0.009426541
0.5200000000000002,-0.0026740544
0.5300000000000002,0.00329111
0.5400000000000003,0.008633916
0.5500000000000003,0.013470077
0.5600000000000003,0.01788134
0.5700000000000003,0.021909073
0.5800000000000003,0.025602678
0.5900000000000003,0.028985575
0.6000000000000003,0.032077122
0.6100000000000003,0.03490616
0.6200000000000003,0.037498437
0.6300000000000003,0.039869282
0.6400000000000003,0.042035714
0.6500000000000004,0.044015262
0.6600000000000004,0.0458239
0.6700000000000004,0.0474835
0.6800000000000004,0.049009763
0.6900000000000004,0.050414335
0.7000000000000004,0.051709328
0.7100000000000004,0.05290476
0.7200000000000004,0.054010186
0.7300000000000004,0.055033647
0.7400000000000004,0.055981312
0.7500000000000004,0.056858126
0.7600000000000005,0.05766878
0.7700000000000005,0.05841809
0.7800000000000005,0.05911057
0.7900000000000005,0.05975053
0.8000000000000005,0.06034265
0.8100000000000005,0.060890384
0.8200000000000005,0.06139703
0.8300000000000005,0.061865684
0.8400000000000005,0.062299192
0.8500000000000005,0.06270023
0.8600000000000005,0.06307122
0.8700000000000006,0.06341443
0.8800000000000006,0.06373225
0.8900000000000006,0.064026564
0.9000000000000006,0.064299054
0.9100000000000006,0.06455125
0.9200000000000006,0.064784646
0.9300000000000006,0.06500066
0.9400000000000006,0.06520057
0.9500000000000006,0.06538558
0.9600000000000006,0.06555673
0.9700000000000006,0.065715075
0.9800000000000006,0.06586155
0.9900000000000007,0.06599702
1.0000000000000007,0.06612226
1.0100000000000007,0.06623805
1.0200000000000007,0.066345096
1.0300000000000007,0.06644406
1.0400000000000007,0.06653556
1.0500000000000007,0.06662014
1.0600000000000007,0.06669835
1.0700000000000007,0.06677065
1.0800000000000007,0.0668375
1.0900000000000007,0.0668993
1.1000000000000008,0.06695642
1.1100000000000008,0.067009255
1.1200000000000008,0.06705809
1.1300000000000008,0.06710323
1.1400000000000008,0.06714497
1.1500000000000008,0.06718356
1.1600000000000008,0.067219235
1.1700000000000008,0.067252226
1.1800000000000008,0.067282714
1.1900000000000008,0.06731091
1.2000000000000008,0.06733697
1.2100000000000009,0.06736107
1.2200000000000009,0.06738335
