time_s,angle_rad
3.49,-0.3679455816745758
3.5,-0.37155893445014954
3.51,-0.366470068693161
3.52,-0.3704330325126648
3.53,-0.36567142605781555
3.54,-0.36995819211006165
3.55,-0.36550816893577576
3.56,-0.37010517716407776
3.57,-0.3659626543521881
3.58,-0.3708680272102356
3.59,-0.3670402467250824
3.6,-0.3722633421421051
3.61,-0.3687689006328583
3.62,-0.3743304908275604
3.63,-0.3711998164653778
3.64,-0.3771325647830963
3.65,-0.3744087517261505
3.66,-0.368999719619751
3.67,-0.3726518750190735
3.68,-0.36761748790740967
3.69,-0.3716387450695038
3.7,-0.36695247888565063
3.71,-0.37131884694099426
3.72,-0.36696740984916687
3.73,-0.37166786193847656
3.74,-0.3676503598690033
3.75,-0.37268632650375366
3.76,-0.36901405453681946
3.77,-0.3743991255760193
3.78,-0.37109583616256714
3.79,-0.37685608863830566
3.8,-0.37395843863487244
3.81,-0.3683724105358124
3.82,-0.3718457818031311
3.83,-0.3666234016418457
3.84,-0.3704536557197571
3.85,-0.3655617833137512
3.86,-0.36971813440322876
3.87,-0.3651362657546997
3.88,-0.36960041522979736
3.89,-0.3653196692466736
3.9,-0.37008488178253174
3.91,-0.3661075532436371
3.92,-0.3711782395839691
3.93,-0.36751770973205566
3.94,-0.372909277677536
3.95,-0.3695901930332184
3.96,-0.37532952427864075
3.97,-0.3723885715007782
3.98,-0.36674225330352783
3.99,-0.3701498806476593
4.0,-0.36483749747276306
4.01,-0.36857175827026367
4.02,-0.3635574281215668
4.03,-0.36758461594581604
4.04,-0.3628438413143158
4.05,-0.367141455411911
4.06,-0.3626602590084076
4.07,-0.36721616983413696
4.08,-0.36299026012420654
4.09,-0.3678020238876343
4.1,-0.36383652687072754
4.11,-0.3689110279083252
4.12,-0.3652205765247345
4.13,-0.3705742657184601
4.14,-0.3671831786632538
4.15,-0.37284237146377563
4.16,-0.3697855472564697
4.17,-0.3757871091365814
4.18,-0.37311089038848877
4.19,-0.3677345812320709
4.2,-0.37141507863998413
